""	VerPN	VerNL	VerCL	VerMES
CDH20	0.64458081513854	0.112828242842279	0.448022835700592	-0.418051644383474
LINC01748	0.679929637483427	0.126320502816215	0.47230278749237	-0.493710153550913
AP003392.6	0.416779105108453	0.224196503819736	0.291252822590205	-0.286790301541462
AC073957.3	0.498162495324003	0.309690481821641	0.243623018803306	-0.348536825591137
AL023806.1	0.555021888070974	0.14229319882472	0.406144038295805	-0.308448256218822
AC108047.1	0.42835557188128	0.351551358974715	0.0622392371467455	-0.445280060630397
SUSD4	0.430331197486229	0.289088381582278	0.262536383884155	-0.282527738932623
CLVS2	0.457898172868547	0.109528649764279	0.315527876831434	-0.355310740263949
AC064807.4	0.598758134164111	0.224402124652681	0.378438496375847	-0.475349101982742
SLC12A5-AS1	0.650202651190617	0.332797440873225	0.302823061652318	-0.561410062769283
TEX15	0.637800339399762	0.238754899663543	0.350589829000078	-0.540160705261511
RBM44	0.345358600201483	0.374156575056743	0.0370531259844983	-0.284460694874329
COL20A1	0.61572454208407	0.252219365327587	0.350038461261043	-0.400214093901179
AL135905.1	0.155368388579808	0.261930555682448	-0.0249655767597239	-0.133134101029009
AL590723.1	0.482846686566762	0.382268570340145	0.129173593518427	-0.395116010510735
A2ML1	0.327488911596283	-0.259771523101728	0.501538238971729	-0.210121208114899
AC098850.1	0.433259860321461	0.188270976966611	0.264791745961711	-0.233052883139555
AL391262.1	0.527320743870941	0.282427168413723	0.215050272638387	-0.488966283290511
ZDHHC22	0.762578115478621	0.102053037532134	0.500685405815182	-0.658836925085879
AC004947.1	0.601869061000253	0.146909736667442	0.418792381057914	-0.437959622700349
MYT1L	0.240486732290999	0.0526951424090153	0.114596120103966	-0.128003730640446
AL138831.2	0.179684454903756	0.409012620482394	-0.169448295602783	-0.235911835448272
AL356275.1	0.121965819823067	0.157837783458269	0.0503118870235901	-0.0572016657572659
AC010889.1	0.524853511944582	0.233648352309803	0.208943546808922	-0.408194293812553
LINC00606	0.56135792319948	-0.0798094677524597	0.589576197643129	-0.330149842934182
SYT3	0.557449936622567	0.177138730102183	0.351224886049087	-0.434934849726905
WARS2-IT1	0.509091569877778	0.454083001485433	0.212224182829199	-0.537843908713143
AC090403.1	0.505140189397712	0.436719947593218	0.157223015076649	-0.431660501166839
AC004852.2	0.795537763642622	0.292477193133708	0.373936377888037	-0.780736458051297
SAMMSON	0.343379677652261	0.318804555583074	0.142247780240336	-0.229442383964498
AC130343.2	0.388611526058625	0.326945425019789	0.140558343264937	-0.302277843860652
FAM83F	0.543054223156162	0.230375735227776	0.307950189192864	-0.399792043046117
HBA1	0.146038882581002	0.291797132615946	-0.0652194692042892	-0.0494942975402597
MAP3K20-AS1	0.568717074168086	0.327738190566989	0.322105223219209	-0.411879795486579
ALX1	0.586693557458013	0.0626291145780077	0.385382619264336	-0.465082080103561
AL031056.1	0.314197663603115	0.451083833301234	0.0753465563268683	-0.240767410385129
ZNF80	0.308301097421898	0.479999304480714	-0.05921212252995	-0.3145234810184
LINC01857	0.355310593313842	0.231408355457403	0.104132302017264	-0.361008063305231
LINC01372	0.447106365582831	0.204547506255223	0.248441272723468	-0.253304895897045
POU4F1	0.592597083862891	0.379275394406988	0.254688790178258	-0.550184114548372
AL360268.1	0.327876837450289	0.23750258996884	0.0331806609372724	-0.385521780283018
ARAP1-AS2	0.310225551598756	0.294859192331468	0.110551541045759	-0.215019998919707
AP001267.2	0.567395244519108	0.282376814263727	0.167545138564356	-0.573944889582397
AC090061.1	0.521297632028997	0.385505066875846	0.182847710725359	-0.426641561222809
AL035530.2	0.0532935064069758	0.444363136932853	-0.382243596555579	-0.0530331409794406
SLC6A4	0.213986933614063	0.172709543944143	0.110872232347135	-0.0650367242446666
LRP5L	0.234723505024779	0.438722819571833	-0.0801340827847915	-0.221134121315317
AL357568.1	0.361333686250972	0.315702620929009	0.0813312156136442	-0.376420080914844
PCDHGA11	0.381191136608157	0.0392695226010127	0.343208745585706	-0.183511502819837
AL645937.4	0.602655195234868	0.162077809293762	0.410231262268433	-0.470757787198454
